disease,split,full_name,orphacode,alternative_names,prevalence,inheritance,category,affected_systems
fukuyama_muscular_dystrophy,train,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,train,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,train,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,train,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,train,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,train,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,train,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,train,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,train,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,train,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,train,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,train,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,train,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,train,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,train,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,train,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,train,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,train,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,train,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,train,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,train,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,train,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,train,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,train,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,train,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,train,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,train,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,train,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,train,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,train,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,train,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,train,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,train,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,train,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,train,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,train,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,train,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,train,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,train,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,train,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,train,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,train,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,train,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,train,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,train,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,train,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,train,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,train,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,train,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,train,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,train,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,train,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,train,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,train,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,train,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,train,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,train,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,train,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,train,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,train,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,train,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,train,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,train,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,train,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,train,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,train,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,train,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,train,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,train,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,val,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,val,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,val,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,val,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,val,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,val,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,val,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,val,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,val,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,val,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,val,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,val,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,val,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,val,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,val,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,val,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,val,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,val,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,val,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,val,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,val,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,val,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,val,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,val,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,val,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,val,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,val,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,val,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,val,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,val,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,val,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,val,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,val,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,val,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
fukuyama_muscular_dystrophy,val,Fukuyama Muscular Dystrophy,ORPHA:272,"FCMD, Fukuyama congenital muscular dystrophy","1-5 / 100,000 (Japan), <1 / 1,000,000 (worldwide)",autosomal recessive,congenital muscular dystrophy,"Nervous system, Muscle"
